0,0,40.062,61.043,95.034,52.426,113.25,106.67,86.548,153.08,187.62,88.789,39.112,95.255,102.55,57.475,41.758,12.234,79.72,71.657,72.248,75.753,59.048,101.91,102.17,35.116,65.573,60.064,85.639,57.338,27.02,117.68,120.87,30.742,96.706,87.079,62.191,58.363,39.448,30.495,70.979,60.441,2.3312,31.809,50.487,101.09,109.66,43.137,32.452,58.533,58.939,23.345,6.696,27.019,55.319,75.69,136.25,116.19,118.24,141.96,92.38,62.569,53.847,170.77,189.44,121.2,98.849,61.708,81.537,75.128,62.428,74.205,64.597,30.261,80.448,108.82,72.074,18.043,13.131,142.92,135.95,127.86,131.16,101.24,105.03,139.67,151.87,140.29,136.49,114.79,66.848,81.135,39.666,52.535,53.444,51.962,34.886,14.062,36.603,48.867,79.875,81.436,85.742,94.585,55.945,33.848,15.79,103.6,80.674,36.49,63.213,103.31,61.85,54.363,107.6,102.32,33.065,34.02,59.865,31.229,55.683,185.9,200.04,80.7,137.12,52.061,81.736,89.325,87.64,80.784,88.802,59.036,47.427,116.04,101.21,28.721,83.646,78.68,42.825,34.538,59.384,61.761,68.884,43.591,68.363,86.597,67.589,81.212,29.526,43.163,25.424,30.268,3.6327,49.29,65.124,41.131,50.49,48.085,93.306,105.22,61.85,56.504,36.974,61.87,60.395,43.382,41.634,35.149,36.015,59.686,69.735,86.754,55.76,40.318,63.896,46.154,29.012,42.668,141.39,150.46,31.489,102.1,95.202,55.112,42.203,36.771,8.9428,34.856,29.533,92.028,74.176,13.782,41.446,20.958,72.093,46.467,7.8292,40.779,64.539,55.197,36.762,61.084,46.36,88.913,94.736,18.923,14.926,53.264,70.487,37.552,34.425,51.832,39.221,45.068,23.473,71.947,96.849,46.165,43.793,50.66,86.154,92.507,99.837,80.758,93.22,50.488,63.048,46.749,61.232,95.322,28.005,62.341,42.478,30.826,171.69,170.84,136.81,133.58,11.691,26.669,27.923,7.4274,12.249,43.92,101.69,93.636,53.235,96.857,136.54,13.843,43.784,42.567,39.617,58.953,76.929,77.682,24.044,13.337,53.734,82.414,37.121,8.2434,59.581,41.684,46.96,62.479,54.813,74.268,31.085,31.049,30.132,72.022,88.044,89.72,77.479,63.711,41.78,44.459,62.568,73.432,114.37,15.391,80.542,54.875,34.094,28.376,64.966,61.078,20.034,36.134,64.761,43.821,43.978,43.385,32.192,31.401,92.89,93.702,15.839,9.3905,2.5548,18.359,19.652,66.098,68.94,43.692,112.35,92.89,4.7281,63.732,135.09,113.93,29.024,71.988,57.961,45.556,12.999,1.5619,25.37,58.743,133.04,122.53,0.42774,61.756,73.801,75.467,11.458,2.3786,23.983,56.211,64.915,44.294,50.346,70.655,76.399,67.724,3.6068,3.4894,1.3211,17.994,22.041,55.123,79.038,66.928,85.222,3.2191,33.984,79.276,93.476,62.789,39.014,45.326,10.602,6.933,2.7052,0.9434,19.515,74.325,58.75,5.1439,3.4836,5.4328,83.992,29.34,4.9088,32.929,82.55,92.1,98.542,52.003,70.134,84.213,75.554,9.5199,3.9919,3.4026,2.9373,21.303,32.046,76.585,90.624,82.658,8.0697,1.3528,25.733,52.734,76.028,47.254,48.492,87.117,88.737,19.933,2.6132,30.248,74.914,86.496,9.7195,0.6624,38.73,41.564,14.03,6.9313,1.7883,57.308,71.292,62.163,53.963,90.679,107.62,101.06,72.728,1.5961,1.9831,2.9086,29.403,38.42,59.431,87.589,65.73,10.457,7.1193,21.816,86.455,84.655,51.116,37.904,33.657,13.503,7.6637,3.1844,1.7312,66.842,82.341,63.905,2.7867,49.731,70.084,97.909,102.46,3.2792,30.955,69.769,87.354,52.096,60.094,25.26,69.466,63.178,7.9803,6.8163,4.8894,4.6064,33.21,52.408,24.184,65.473,63.075,57.138,11.084,94.191,80.384,63.842,37.385,29.892,53.227,59.215,54.002,12.017,12.059,13.383,23.73,21.94,5.7777,30.739,30.556,46.08,34.592,7.9733,25.441,53.966,31.315,27.049,52.7,25.795,45.126,13.538,10.754,6.4988,9.444,9.9408,39.221,40.39,42.891,55.508,56.484,2.3434,8.0049,72.499,64.177,16.215,6.2101,10.154,56.488,47.658,37.067,16.103,65.186,68.547,62.316,19.15,31.059,34.423,64.638,13.217,5.2087,16.952,81.672,83.781,55.231,37.727,39.851,36.582,21.104,6.7963,3.4119,3.0031,5.1624,33.146,62.999,58.294,82.422,82.803,43.972,14.568,32.955,75.403,66.792,6.3923,19.277,25.275,35.326,12.139,7.1405,12.88,31.536,34.698,48.246,18.395,6.1977,37.032,68.174,17.892,4.9081,35.545,34.948,38.658,36.019,20.727,37.407,66.336,58.17,7.8275,6.5483,11.666,16.473,24.653,108.76,119.24,95.69,36.973,13.976,30.488,115.27,141.06,111.14,54.08,54.036,46.943,22.823,17.302,22.241,58.64,110.26,135.43,8.9013,12.434,32.683,39.442,6.0312,7.608,21.287,23.205,86.586,95.85,36.258,83.498,45.871,11.891,32.774,29.867,10.731,12.219,59.166,68.222,88.486,25.299,26.151,145.83,173.01,23.265,26.451,85.635,77.439,60.639,69.79,16.375,88.878,116.9,38.004,32.276,10.423,77.894,123.5,59.792,19.07,51.143,65.56,70.262,51.861,23.918,99.079,119.82,107.92,23.677,51.327,57.453,40.753,12.765,14.572,13.336,137.23,124.06,45.531,35.19,72.055,109.5,86.76,56.935,27.753,32.169,51.083,59.392,66.416,45.642,61.607,60.047,68.919,87.738,101.33,102.34,34.206,56.816,38.247,87.745,92.005,21.398,45.365,100.28,125.91,99.912,46.612,63.258,97.519,125.42,74.765,85.174,50.922,123.33,123.64,62.976,53.103,13.527,186.13,89.636,112.31,108.29,61.078,96.034,73.958,44.272,27.839,176.63,164.18,68.718,56.312,52.368,114.65,87.871,45.58,33.46,148.39,129.29,54.189,42.118,9.5841,109.15,114.17,46.256,25.119,12.362,27.124,48.176,28.318,21.168,54.371,31.46,52.991,38.894,8.214,81.698,20.001,104.71,93.166,50.755,39.834,87.57,105.25,42.557,9.4799,9.0503,43.351,42.213,41.729,120.51,78.789,35.858,18.77,23.875,98.383,59.166,33.64,59.381,65.609,105,88.501,64.223,66.474,168.71,92.314,59.989,97.057,61.168,113.59,92.201,28.471,42.538,43.367,57.065,28.059,28.271,23.253,53.775,91.374,15.239,30.358,39.522,91.211,129.44,57.357,23.464,19.961,13.893,36.01,37.818,32.642,123.14,112.45,30.599,15.435,22.743,48.801,146.73,31.894,31.543,16.855,30.056,53.84,17.391,17.183,7.4426,19.774,77.869,49.221,3.1324,37.459,76.677,7.7531,16.182,31.37,104.78,77.852,58.406,64.994,14.732,84.881,19.719,5.8938,35.748,30.918,69.47,44.548,46.797,43.605,102.96,155.06,19.044,44.334,51.906,73.293,38.813,30.551,61.462,145.73,180.78,53.66,15.656,46.714,82.968,70.951,22.555,9.7748,10.644,26.28,40.826,11.868,9.4297,40.521,14.32,9.8089,32.062,42.316,88.015,63.534,39.871,45.439,9.4434,30.817,28.632,29.343,45.459,136.41,108.41,20.372,26.503,30.207,105.09,125.18,48.517,38.175,18.839,55.731,78.678,4.1555,6.6678,11.37,27.186,28.265,52.733,13.389,122.59,102.7,77.287,46.026,28.761,69.471,63.685,29.508,24.424,49.145,46.781,43.603,58.62,39.377,15.744,4.8833,7.5487,7.4248,8.0791,7.1588,3.0353,2.0211,3.0929,3.2874,6.889,6.3507,2.0201,7.3287,6.2733,10.169,4.4563,6.5584,7.7676,157.28,336.27,545.59,115.74,80.72,90.149,359.71,240.39,187.53,231,254.71,305.74,290.79,246.52,473.52,214.46,173.51,258.56,192.78,185.6,54.257,11.982,290.03,205.86,416.73,306.81,428.03,355.05,318.82,510.71,439.04,312.27,322.86,362.7,353.78,167.27,93.297,88.939,236.96,261.21,165.07,6.6583,490.11,290.32,236.98,73.528,57.388,352.05,369.06,231.04,129.93,121.52,285.9,326.35,79.944,16.916,226.51,249.39,256.76,45.355,49.104,536.16,270.75,34.981,7.6847,26.03,259.53,308.77,112.7,27.719,119.45,445.58,439.14,166.15,8.1389,148.18,218.46,390.89,247.65,15.04,129.87,239.98,363.73,300.68,171.44,236.63,355.53,296.16,199.75,467.87,233.71,189.24,200.1,269.04,133.13,51.508,94.104,221.26,350.33,365.85,361.38,90.69,227.11,412.88,324.88,304.38,278.33,77.107,483.16,249.28,169.95,90.55,64.804,220.22,289.52,154.66,8.3824,347.84,365.33,233.31,66.875,80.239,281.65,300.88,175.23,140.96,131.63,325.65,304.67,76.372,14.493,208.57,171.88,296.51,64.151,130.59,467.88,333.91,89.022,34.028,29.453,302.61,537.19,213.66,20.928,96.63,496.05,371.24,124.51,18.565,376.22,460.59,422.35,282.78,212.99,211.07,288.21,250.35,153.25,374.66,236.84,159.94,78.148,181.93,370.65,235.55,268.43,364.23,294.76,107.39,38.118,164.96,401.65,130.05,209.22,362.52,419.82,181.47,310.2,485.13,365.26,234.57,392.51,437.17,462.58,175.63,116.14,83.543,242.37,285,200.02,6.2461,339.35,236.26,233.29,89.545,121.72,360.98,411.54,181.97,106.72,125.66,330.25,295.24,68.962,12.392,238.72,172.38,269.72,63.99,50.615,365.73,235,56.259,28.129,8.3924,315.04,478.6,112.5,52.372,86.931,455.01,385.96,102.69,13.869,455.28,289.15,228.65,119.8,236.93,165.23,283.81,256.14,191.93,247.61,201.14,409.03,411.9,178.2,477.53,192,164.02,172.89,211,242.33,35.03,144.73,84.798,198.89,398.68,281.76,114.99,321.52,317.65,306.16,144.71,60.477,140.66,461.6,419.59,149.95,160.03,100.19,227.1,242.41,206.75,8.3915,347.4,236.93,252.21,60.224,83.357,293.37,361.99,176.39,126.58,140.96,258.57,241.96,71.045,18.608,214.79,355.98,339.41,83.565,130.83,533,332.23,72.323,35.707,19.221,469.01,594.65,141.62,57.222,79.655,387.18,429.88,118.68,14.237,62.429,82.119,43.059,42.52,42.532,223.63,153.4,36.886,14.867,12.009,72.874,103.46,45.42,2.1453,146.18,131.68,83.346,49.492,5.8433,136.95,136.12,41.615,12.767,78.002,24.914,50.271,29.186,8.9807,88.679,123.34,23.626,14.34,10.925,31.736,68.226,18.884,8.9713,46.192,85.137,57.3,47.778,16.827,16.651,41.457,82.208,47.591,8.2986,71.819,87.214,46.417,8.6181,10.373,31.542,31.988,11.136,8.984,100.45,139.56,33.203,14.455,6.1856,82.621,137.01,22.897,11.745,7.2225,78.269,76.496,15.961,25.034,145.45,140.39,70.811,64.822,33.466,103.76,68.611,144.6,127.91,50.953,34.048,34.992,23.034,17.086,27.96,15.419,10.414,78.995,84.294,121.17,79.372,48.666,32.036,15.217,24.028,10.512,47.823,15.08,53.94,60.678,16.174,39.183,60.056,103.87,90.473,15.058,38.513,28.585,50.284,46.645,23.804,12.247,23.983,17.672,43.448,60.769,51.076,81.727,101.09,63.812,26.61,29.126,47.577,85.458,62.197,54.325,42.173,27.013,28.181,30.474,35.87,2.8174,11.039,23.074,29.975,20.949,23.135,21.991,13.583,27.681,47.133,14.871,18.347,7.4565,38.94,56.594,15.991,3.2181,1.4329,1.82,256.58,469.73,343.63,191.19,158.61,213.71,294.81,207.23,148.35,187.45,191.45,308.08,233.37,31.885,494.21,178.58,135.63,39.846,5.826,288.6,50.414,46.332,32.638,209.71,322.69,203.13,14.997,135.9,302.8,442.87,231.5,79.976,225.46,356.05,350.92,165.75,6.8074,34.112,39.396,280.6,231.87,148.24,310.24,355.84,297.87,87.662,71.985,402.3,420.64,219.17,10.749,224.47,221.48,296.4,63.896,10.974,261.94,406.96,214.27,131.76,41.276,382.41,327.4,214.01,37.175,46.41,543.6,518.23,195.12,53.793,47.167,364.4,341.34,156.99,17.132,280.5,269.66,165.07,101.87,79.488,121.98,326.56,294.43,206.58,165.55,161.18,134.72,161.04,0.64573,322.69,264.15,141.74,40.977,5.2718,133.22,37.651,36.884,57.93,103.4,327.1,569.87,113.25,123.25,407.36,446.84,356.42,12.929,0.45075,345.6,265.44,233,20.885,62.802,204.11,359.18,329.55,129.74,245.52,390.96,389.79,186.21,86.787,410.56,466.78,198.18,50.463,5.0765,255.57,267,88.272,11.83,149.86,344.65,292.98,179.96,125.33,437.88,403.2,88.613,208.43,244.38,346.49,533.96,235.54,5.7248,119.95,530.86,456.37,396.12,19.5,405.09,368.13,418.22,241.98,216.43,275.56,341.4,134.75,66.834,182.56,226.19,66.368,35.278,66.628,458.96,179.23,174.15,30.796,5.9998,12.434,77.193,65.315,207.74,310.13,601.96,389.83,49.465,57.975,292.84,385.97,274.99,32.986,160.08,514,406.1,139.6,5.1121,3.8031,106.07,318.68,270.26,167.53,373.42,297.31,343.85,125.35,207.52,299.9,275.58,141.16,5.6485,84.905,291.93,323.15,120.67,8.2909,69.246,174.6,168.17,153.7,300.12,271.36,290.35,155.32,131.96,112.14,462.77,470.31,299.55,46.289,67.581,386.4,332.22,119.5,33.396,304.99,605.04,405.15,110.45,214.16,387.75,311.53,264.02,114.7,205.79,215.37,137.87,122.11,0.58423,349.65,283.46,176.61,40.482,6.412,109.93,199.31,301.99,267.87,66.211,669.48,512.29,30.912,62.548,313.52,471.41,318.44,46.379,6.2705,464.08,257.65,215.3,43.989,112.75,223.17,101.12,40.279,80.966,303.02,299.78,321.07,138.85,63.246,410.86,460.36,204.75,30.989,2.6718,332.19,266.75,76.117,126.04,203.2,383.14,380.14,126.92,125.36,537.94,251.99,192.11,207.82,166.63,438.9,430.24,110.25,3.015,88.778,422.67,336.48,107.08,28.085,31.292,23.999,21.237,21.806,37.836,27.738,4.5936,11.331,10.487,14.592,9.0597,23.529,43.894,27.1,18.767,6.3024,11.664,14.707,30.528,14.26,2.1445,8.6303,11.327,39.571,43.65,4.9193,22.777,32.477,33.415,23.014,13.291,17.959,29.116,33.584,6.3583,3.9304,4.1058,3.4315,8.1344,8.5141,5.8208,8.9429,9.9779,12.678,30.471,41.54,17.618,27.534,14.578,33.201,39.616,29.623,15.998,4.5839,8.8557,12.796,16.82,6.9196,17.889,31,26.609,20.473,4.5791,25.389,16.97,20.365,24.644,16.269,2.9957,10.112,4.3928,4.4276,4.8631,4.5415,3.1835,38.787,54.476,92.067,83.207,18.893,26.355,7.5183,52.061,41.786,35.246,20.307,52.706,79.597,77.401,75.55,7.9076,50.942,83.158,158.43,109.12,2.3872,62.462,94.151,74.464,42.91,5.6628,16.634,19.243,10.175,39.366,37.851,81.554,85.879,25.592,5.1393,7.5576,1.4912,23.11,54.685,76.422,48.044,76.881,123.42,13.165,91.43,100.49,62.202,66.413,62.812,70.212,122.39,74.49,67.16,19.453,48.921,171.85,152.33,19.52,19.623,13.006,16.114,15.809,7.8455,47.32,45.684,51.875,64.616,52.297,100.41,86.598,55.947,74.088,58.84,56.798,83.359,71.63,104.66,55.726,38.69,46.973,226.94,217.95,46.136,7.0525,91.08,92.178,61.794,48.258,45.266,99.597,141.66,69.599,10.854,27.325,111.64,101.38,40.855,31.083,32.845,45.612,43.216,59.755,68.882,127.71,93.066,44.669,32.844,39.069,43.821,39.523,27.425,17.471,18.095,145.33,77.201,50.914,32.778,109.14,108.24,111.5,55.276,41.027,91.393,94.708,70.513,69.206,58.629,38.109,73.05,102.87,36.031,79.949,99.159,33.949,50.104,43.673,139.2,124.17,17.644,21.842,85.198,40.977,105.1,74.661,43.898,111.32,130.38,83.885,81.893,33.169,85.266,79.447,78.54,21.946,14.729,56.616,93.965,102.26,130.98,108.32,53.412,37.538,43.696,38.536,103.18,74.872,27.215,23.671,41.241,44.144,39.384,23.952,14.676,117.6,94.467,22.335,14.019,43.753,62.957,100.24,23.528,46.466,49.143,57.4,73.331,12.778,15.169,33.486,83.455,48.536,39.557,33.402,82.586,101.75,78.181,51.66,38.432,88.656,127.7,91.304,90.514,43.724,89.046,96.344,63.221,14.507,45.338,50.121,91.176,69.337,46.52,67.74,72.999,49.996,8.9307,6.9363,32.88,57.466,49.335,24.029,80.657,72.727,31.117,25.147,14.745,108.62,89.781,25,30.635,41.633,65.01,39.469,38.874,30.92,37.344,61.146,19.301,24.668,31.158,119.89,68.152,33.521,8.868,30.343,33.013,23.534,2.6965,8.5351,127.3,164.83,28.187,19.734,31.787,66.445,64.76,19.961,17.939,15.112,58.508,48.811,11.076,8.2931,39.321,35.904,44.034,69.59,68.034,60.756,63.792,49.78,62.37,13.355,31.788,43.396,17.47,42.782,41.921,60.799,44.82,18.261,36.957,31.523,28.445,25.819,17.87,23.626,33.921,27.499,28.782,9.2538,7.4838,46.888,26.695,9.4019,6.9084,19.296,48.449,28.424,17.472,20.308,83.426,12.368,6.5685,2.7989,12.91,15.842,10.818,10.014,18.824,57.718,44.751,6.813,8.7837,11.438,32.987,14.745,32.287,32.063,12.342,8.8668,10.15,40.28,41.505,80.324,84.032,15.015,36.477,5.8066,49.588,35.664,23.006,25.455,20.293,22.343,9.4823,8.8546,10.824,48.141,48.343,9.5032,33.053,33.712,27.609,34.969,13.532,26.451,13.281,26.362,16.301,13.608,41.312,37.881,16.802,17.716,33.376,26.177,30.273,23.205,23.017,22.922,22.376,26.617,5.8047,21.629,13.533,22.738,12.216,14.352,5.1469,1.8128,10.09,35.722,21.502,29.19,14.831,319.22,386.53,354.26,469.85,301.31,192.01,271.28,186.32,176.54,95.911,111.58,290.35,356.24,185.82,341.61,163.53,213.03,232.26,254.85,116.95,94.044,126.39,218.13,214.28,387.25,384.02,261.6,408.08,345.82,290.73,190.85,451.59,306.83,505.26,354.08,210.8,24.958,49.522,92.76,408.82,310.23,294.63,398.95,301.36,387.33,31.15,101.75,419.19,430.88,291.62,372.96,100.96,237.26,257.01,107.39,37.609,182.21,304.33,317.77,274.36,146.96,222.53,192.99,57.176,70.447,28.219,400.86,417.55,169.14,234.6,239.83,248.22,335.35,135.25,1.8553,157.5,199.2,192.22,241.16,150.19,148.41,324.13,229.75,171.78,220.45,30.843,206.9,342.08,235.6,359.55,145.57,306.26,147.76,304.39,181.63,87.605,106.72,159.49,307.86,430.11,370.39,178.61,131.37,159.65,382.27,425.01,159.8,289.73,406.03,384.09,201.51,124.29,96.947,88.508,225.63,145.2,134.9,264.8,309.29,270.02,217.94,396.42,385.95,392.58,122.53,93.191,198.58,268.02,232.75,131.73,210.07,192.54,154.15,287.46,181.28,71.516,399.65,257.66,62.186,232.79,207.63,537.88,552.07,68.824,91.32,57.192,435.32,407.59,160.94,3.7779,213.15,246.35,114.43,134.9,266.68,223.29,259.55,300.73,191.79,442.64,306.61,182.75,79.815,96.612,325.96,277.36,111.62,121.32,225.76,151.98,81.562,128.13,134.21,87.959,287.5,384.7,123.93,29.288,315.44,335.65,201.85,148.4,168.37,725.8,410.69,303.53,97.03,136.58,141.88,252.84,270.24,249.75,398.01,255.94,215.55,104.55,92.662,275.08,352.53,184.38,29.517,38.487,251.42,211.59,111.92,19.649,247.99,116.59,279.02,250.48,113.61,443.05,279.78,156.92,35.235,160.05,435.14,376.51,74.673,10.883,84.092,493.98,303.12,135.95,1.0888,98.468,291.2,234.72,43.076,132.68,222.55,209.07,162.52,281.77,377.34,280.26,269.93,273.56,95.366,500.48,202.64,83.3,159.31,197.34,223.94,175.86,144.52,146.27,112.98,361.62,390.75,312.35,136.34,425.24,335.48,100.82,144.8,236.22,584.09,413.13,168.51,80.442,23.211,109.58,205.73,142.49,106.19,233.79,478.86,354.4,64.443,11.845,285.39,349.56,200.85,92.109,67.145,373.12,220.16,77.416,7.0039,144.38,131.93,297.64,231.43,251.34,232.05,287.62,33.568,184.69,50.983,560.86,554.65,79.117,32.925,177.43,342.24,393.03,171.38,9.3348,77.058,189.46,369.28,232.17,83.624,115.83,273.87,159.39,165.21,96.3,257.11,188.22,272.15,270.58,327.62,314.59,120.79,85.807,125.44,205.27,85.197,58.639,248.92,213.17,304.93,385.91,107.85,301.05,255.36,209.35,194.91,167.59,83.353,368.25,296.86,220.53,10.484,54.651,220.64,323.04,132.29,157.21,250.48,300.57,354.77,334.48,249.25,364.44,355.63,216.64,121.34,164.24,230.5,256.76,208.03,191.69,271.07,244.53,235.64,197.33,246.54,626.5,279.43,160.3,118.61,115.21,322.83,527.87,316.84,216.09,193.13,410.08,414.61,106.96,10.905,385.56,348.92,337.02,193.1,248.87,116.25,325.96,202.19,157.62,213.58,312.87,119.93,281.47,175.49,495.43,313.19,165.28,306.87,237.87,186.2,65.391,182.67,210.19,170.66,382.51,416.08,267.07,258.64,431.1,565.64,309.32,279.84,201.1,272.91,365.41,231.76,4.7394,95.078,268.08,284.82,114.17,81.521,159.29,312.86,302.97,266.86,190.24,341.42,355.71,195.95,141.32,123.63,197.49,182.28,241.33,270.35,290.84,201.11,211.03,79.252,218.89,521.4,223.02,146.81,179.08,323.46,495.44,510.38,213.58,192.11,191.04,379.59,308.03,105.75,15.172,34.03,42.505,27.205,28.647,19.064,35.348,13.43,32.253,19.322,48.946,45.938,5.5272,20.074,10.916,18.83,18.821,6.7528,3.2844,6.7518,32.903,18.666,11.365,28.871,107.54,110.76,10.164,10.642,17.852,29.073,34.295,17.735,3.2651,4.9217,44.332,25.319,4.4501,6.4296,47.939,22.833,23.071,28.552,15.005,49.621,53.495,7.5825,4.9174,3.467,38.601,31.192,9.3833,11.589,4.3206,16.332,13.695,2.4722,2.9572,56.453,55.235,7.5049,8.5055,8.4511,44.224,30.362,3.5961,3.1288,7.7271,10.825,5.9253,16.815,8.2587,17.312,24.417,7.1823,9.6785,9.3375,14.519,19.561,13.629,8.8833,6.8759,13.449,8.4451,7.7363,9.0019,14.213,30.69,3.1053,10.295,12.022,46.057,22.05,11.727,1.1481,4.8433,14.198,16.46,8.1422,4.3298,107.74,120.59,5.4261,5.9065,4.7993,18.988,34.559,9.7148,13.352,17.544,34.041,31.178,2.0101,1.2294,39.564,58.652,16.756,8.512,3.6026,60.396,51.883,2.5554,5.8255,6.8791,11.281,23.324,4.2704,4.3123,2.7304,25.668,13.341,3.645,4.5676,25.948,36.935,8.0725,8.2066,5.6752,5.2275,9.2778,0.71502,6.4243,6.5973,3.1755,1.9884,1.4628,0.14564,3.7947,3.7776,5.5704,4.3185,4.6145,2.1674,2.7371,3.6609,4.1597,0.26115,0.29214,0.51579,0.22742,0.33739,0.21054,0.20821,0.15229,0.24241,0.23695,0.23919,0.20392,0.23629,0.23197,0.19823,0.0052669,0,0,0,0,0,0,0,0,0,0,0,2
